model_path,model_folder,model_name,uses_metadata,epochs,sft_size,training_cfg,lora_rank,prompt,BERTScore_f1,BERTScore_precision,BERTScore_recall,BLEU,Cosine,JSD,Jaccard,Levenshtein,ROUGE_rouge1,ROUGE_rouge2,ROUGE_rougeL,SequenceMatcher
M12.NQ1k.03.r8,M12.NQ1k.03.r8,M12,false,,NQ1k,03,r8,sft_xml,0.3796079136103204,0.5179409973838794,0.3100361721695594,0.0017977732292635258,0.16262893559597977,0.19431276134436373,0.02711800300968482,0.1396394199642162,0.08676078096739874,0.018021194306785837,0.08225929077909465,0.09296005194674503
M12.NQ2k.01.r16,M12.NQ2k.01.r16,M12,false,,NQ2k,01,r16,sft_xml,0.3751667749206975,0.48509394569591907,0.3146105287584869,0.002048675285651142,0.1342668052166609,0.1932220305028196,0.028598848817522414,0.156983180715612,0.07688878503415772,0.0168056989138445,0.07127858312168436,0.10398364050526777
M12.NQ2k.01.r8,M12.NQ2k.01.r8,M12,false,,NQ2k,01,r8,sft_xml,0.3905237487277145,0.5109716720738501,0.3260889275081503,0.0028454350198936773,0.15843348081361966,0.1985904765059009,0.03437035180581274,0.1672880538462353,0.09328988690270514,0.0207071503701575,0.08572051787875387,0.10759451552451234
M12.NQ2k.02.r16,M12.NQ2k.02.r16,M12,false,,NQ2k,02,r16,sft_xml,0.3752378283431695,0.4819278280877467,0.3155651482771028,0.0018943621275141866,0.1275708193204755,0.19372314593946396,0.028278579995696315,0.16695043606098262,0.07543135945584599,0.01697894428227341,0.07093667034278846,0.1156144939384191
M12.NQ2k.02.r8,M12.NQ2k.02.r8,M12,false,,NQ2k,02,r8,sft_xml,0.38049352802570513,0.4970599942237326,0.31560551649744406,0.0015194601788975559,0.13143641600689748,0.19491435364862736,0.0298129004804525,0.16158022946744482,0.07874721505308846,0.02041661066886539,0.07399602363283814,0.11207765236361211
M12.NQ2k.03.r16,M12.NQ2k.03.r16,M12,false,,NQ2k,03,r16,sft_xml,0.37006300657800156,0.4782712555531436,0.3092491237247515,0.00185795229037612,0.11617319732921064,0.19077357568746106,0.025598677917208608,0.15822534735413563,0.06867536735006836,0.01653017755945216,0.06389242189298798,0.10802073855136185
M12.NQ2k.03.r8,M12.NQ2k.03.r8,M12,false,,NQ2k,03,r8,sft_xml,0.35834377231837816,0.46533714324798225,0.29956264149093026,0.0013995599944815124,0.11099449441512747,0.18788674757672208,0.022281448021579355,0.14331094031704247,0.06271167306968142,0.013835154453232502,0.05949494544202439,0.10044866902060959
M12.NQ4k.01.r16,M12.NQ4k.01.r16,M12,false,,NQ4k,01,r16,sft_xml,0.3778447023165301,0.4975596782546373,0.3123673355991735,0.002146926690858966,0.13271579171726486,0.1935776570712267,0.026933859504652394,0.15344742714108225,0.07718173860565117,0.01596092321159596,0.07337008969854589,0.10376573632140308
M12.NQ4k.01.r8,M12.NQ4k.01.r8,M12,false,,NQ4k,01,r8,sft_xml,0.3820609305264815,0.5019856532414754,0.31641939383632733,0.002366317075911932,0.14021059539520553,0.1957628250161129,0.030091667028808153,0.15641603548698182,0.08175202679590954,0.0191842046422762,0.07796483356806029,0.10792688167050987
M12.NQ4k.02.r16,M12.NQ4k.02.r16,M12,false,,NQ4k,02,r16,sft_xml,0.38042496041681784,0.5072210424351242,0.3128276490190494,0.0016259081692490123,0.1398179922861383,0.1933417737281868,0.026676337690799117,0.15157695314248104,0.08031836567465163,0.017706705822417863,0.07717215042810449,0.10284389436966089
M12.NQ4k.02.r8,M12.NQ4k.02.r8,M12,false,,NQ4k,02,r8,sft_xml,0.3829056010493692,0.4985862674203309,0.3185872887665371,0.00312490229669036,0.13516120099967815,0.19700831924995374,0.032378899768362175,0.16942688585443086,0.08144354000075951,0.020143049247744745,0.07786743744174109,0.12110387245956424
M12.NQ4k.03.r16,M12.NQ4k.03.r16,M12,false,,NQ4k,03,r16,sft_xml,0.3776413288693758,0.4894552385094781,0.31488524844061655,0.002115798208642736,0.12869438417643203,0.19531778782758,0.03028962774011836,0.16692432366291998,0.0773133916210132,0.019124255345441363,0.073080167949961,0.11901423014853023
M12.NQ4k.03.r8,M12.NQ4k.03.r8,M12,false,,NQ4k,03,r8,sft_xml,0.3844251457625215,0.4995636391189863,0.3201333296561391,0.002021298384320221,0.13703334633853748,0.19550200590235817,0.031024197029758505,0.16795987977468524,0.08168360018057128,0.018847361741841286,0.07741104909742312,0.11993267961947689
