model_path,model_folder,model_name,uses_metadata,epochs,sft_size,training_cfg,lora_rank,prompt,BERTScore_f1,BERTScore_precision,BERTScore_recall,BLEU,Cosine,JSD,Jaccard,Levenshtein,ROUGE_rouge1,ROUGE_rouge2,ROUGE_rougeL,SequenceMatcher
M12.meta.NQ4k.01.r16,M12.meta.NQ4k.01.r16,M12,true,,NQ4k,01,r16,sft_xml,0.4467580264264887,0.5146167085929351,0.4076323673129082,0.01762104928145518,0.18206922456764674,0.2204600661679987,0.06751662462483717,0.2663935865587084,0.14023011381544737,0.04489434813035336,0.13407791219721785,0.233163481505085
M12.meta.NQ4k.01.r8,M12.meta.NQ4k.01.r8,M12,true,,NQ4k,01,r8,sft_xml,0.4551552561196414,0.5206093996763229,0.4176265745000406,0.018097718517012532,0.1984718210610998,0.22263423351841857,0.07784934811996475,0.2913534676301909,0.1591069157152242,0.04585539849851836,0.15218412786299382,0.2521267042215746
M12.meta.NQ4k.02.r16,M12.meta.NQ4k.02.r16,M12,true,,NQ4k,02,r16,sft_xml,0.43555514121597466,0.4907210634513335,0.4049270289865407,0.011901972547155611,0.12878113360281046,0.20648368680404167,0.04941673665717931,0.2600801890117215,0.10718607049348772,0.029597297920246072,0.10026720353114249,0.21982209542024925
M12.meta.NQ4k.02.r8,M12.meta.NQ4k.02.r8,M12,true,,NQ4k,02,r8,sft_xml,0.4343286633491516,0.4932967343113639,0.40207785151221537,0.006981697190992155,0.1256365742087768,0.1984304834560146,0.03943062486744183,0.26098332418628095,0.1092980483779068,0.029129143729156343,0.10099758997132689,0.22069693351314065
M12.meta.NQ4k.03.r16,M12.meta.NQ4k.03.r16,M12,true,,NQ4k,03,r16,sft_xml,0.4272138313813643,0.48221956410191275,0.39633564935489135,0.009670592571477697,0.13839529095270803,0.20850230905915212,0.05131762528370611,0.26158184524036354,0.11188613544185254,0.026630243852745178,0.10328984785177966,0.2151772285949077
M12.meta.NQ4k.03.r8,M12.meta.NQ4k.03.r8,M12,true,,NQ4k,03,r8,sft_xml,0.4329689598896287,0.48776029402559457,0.40117931338873775,0.0095940062551627,0.1431952417693531,0.20221825696007129,0.05425513906114838,0.2710057725648058,0.12285970351493594,0.024441022023579718,0.11453871494204984,0.22754528450743208
M13,M13,M13,true,,,,,base,0.42012355278838764,0.34994459983977405,0.5385558676177805,0.007962708230868754,0.2950016607114728,0.24857292982950815,0.054454587278872126,0.12922600833589054,0.07965068507535307,0.026696964200320732,0.06396853850769098,0.08177213097218636
M13,M13,M13,true,,,,,short_response,0.42192204827612095,0.3525975100831552,0.5411961580406536,0.008508112197497416,0.28217048794573296,0.24694607709003083,0.058455518458468754,0.13903039995379185,0.08633628665335631,0.029282007874783116,0.06854983791292495,0.08881524745195135
M9,M9,M9,false,,,,,base_p1,0.0427651432427493,0.038648741760037165,0.050217403200539676,0.00013091328219423323,0.014117523150825038,0.017375779302962267,0.0029084967320261437,0.020688211889459723,0.0065246418172943705,0.00021367521367521368,0.0065246418172943705,0.0195508539010159
M9,M9,M9,false,,,,,base_p2,0.4273050329901955,0.4146676127206195,0.45935343991626393,0.020600148843222973,0.21238885149843784,0.23606069988791847,0.08930279400069009,0.2632373407420532,0.12735430002702267,0.04836774714964493,0.1155457469419001,0.20408209287018153
